trip_id,driver_id,driver_trip_number,duration_minutes,distance_miles,average_speed_mph,max_speed_mph,harsh_braking_events,harsh_acceleration_events,sharp_cornering_events,phone_usage_seconds,speeding_percent,night_driving,rush_hour,time_of_day,start_zone,end_zone,data_quality_score,gps_accuracy_avg
trip_006207,64c4f66f89cf14c3,7,12.0,6.89,37.6,38.4,3,1,0,19,0.023,0,1,morning_commute,zone_37.86_-122.46,zone_37.9_-122.41,0.970622920566808,19.129499660812815
trip_006208,64c4f66f89cf14c3,8,32.8,13.21,40.8,56.6,1,2,1,0,0.092,0,0,midday,zone_37.57_-122.38,zone_37.55_-122.29,0.9459104451212306,17.0052209473053
trip_006209,64c4f66f89cf14c3,9,20.6,12.51,42.5,51.2,2,1,1,0,0.045,0,0,midday,zone_37.83_-122.44,zone_37.81_-122.45,0.9251597853384574,22.878434755537967
trip_006210,64c4f66f89cf14c3,10,40.8,37.23,44.5,45.1,3,2,3,0,0.008,1,0,early_morning,zone_37.69_-122.3,zone_37.68_-122.23,0.9762197038834485,10.110240465936426
trip_006211,64c4f66f89cf14c3,11,14.6,9.62,37.1,53.9,1,0,0,0,0.07,0,0,midday,zone_37.65_-122.59,zone_37.7_-122.61,0.7897758572562384,15.200729743466999
trip_011441,656ce21fc96a43ea,1,34.7,14.5,40.8,45.3,2,3,5,0,0.87,0,1,evening_commute,zone_37.87_-122.36,zone_37.95_-122.45,0.9815639265516584,18.670332458912156
trip_011442,656ce21fc96a43ea,2,40.0,32.17,42.5,46.0,4,1,7,0,0.693,0,1,evening_commute,zone_37.61_-122.58,zone_37.53_-122.48,0.8967351348082573,8.97793925430024
trip_011443,656ce21fc96a43ea,3,9.0,6.85,35.0,46.8,2,0,1,0,0.156,0,1,evening_commute,zone_37.56_-122.46,zone_37.58_-122.54,0.9774826954663257,15.97574228912528
trip_011444,656ce21fc96a43ea,4,14.4,8.91,35.6,54.6,1,2,0,20,0.418,0,1,evening_commute,zone_37.81_-122.38,zone_37.81_-122.43,0.9458356517133423,14.488178255908847
trip_011445,656ce21fc96a43ea,5,34.0,23.13,38.5,48.1,8,8,3,0,0.034,0,1,evening_commute,zone_37.58_-122.47,zone_37.49_-122.4,0.9029466785872512,26.48475392979869
trip_011446,656ce21fc96a43ea,6,42.3,27.75,36.4,62.9,6,6,6,0,0.192,0,1,evening_commute,zone_37.64_-122.52,zone_37.54_-122.44,0.9428056821594262,10.06584037004852
trip_011447,656ce21fc96a43ea,7,27.4,22.75,48.0,54.8,7,7,3,0,0.164,0,1,evening_commute,zone_37.89_-122.35,zone_37.87_-122.38,0.9257586854141233,7.146496962304056
trip_011448,656ce21fc96a43ea,8,47.6,28.38,44.6,65.0,13,9,4,0,0.512,0,1,evening_commute,zone_37.72_-122.3,zone_37.76_-122.34,0.9442729296665024,14.84491608082384
trip_011449,656ce21fc96a43ea,9,38.1,19.6,31.4,34.7,8,2,4,23,0.064,0,1,evening_commute,zone_37.67_-122.39,zone_37.77_-122.38,0.9030692272655817,10.008289085803705
trip_011450,656ce21fc96a43ea,10,19.0,9.39,41.6,50.9,1,2,0,0,0.374,0,1,evening_commute,zone_37.54_-122.52,zone_37.59_-122.47,0.9499011689447731,20.560649489422907
trip_011451,656ce21fc96a43ea,11,13.2,8.23,35.4,40.6,3,2,1,0,0.441,0,1,evening_commute,zone_37.61_-122.56,zone_37.52_-122.65,0.9677227481227634,22.7562889553314
trip_011452,656ce21fc96a43ea,12,70.8,35.87,45.8,49.7,9,8,7,33,0.22,1,0,early_morning,zone_37.67_-122.23,zone_37.73_-122.32,0.7953995712582983,10.983496335629738
trip_011453,656ce21fc96a43ea,13,12.8,11.56,41.9,48.8,0,1,0,0,0.536,0,1,morning_commute,zone_37.89_-122.6,zone_37.82_-122.52,0.9029909594862038,14.700109312900135
trip_011454,656ce21fc96a43ea,14,8.7,5.78,42.7,54.2,2,1,0,0,0.498,1,0,night,zone_37.64_-122.41,zone_37.58_-122.36,0.9452605799235615,16.91144072119083
trip_011455,656ce21fc96a43ea,15,37.1,33.86,27.4,38.0,6,7,4,0,0.411,0,1,evening_commute,zone_37.85_-122.47,zone_37.79_-122.51,0.9494037216260793,8.919700920469811
trip_011456,656ce21fc96a43ea,16,25.5,24.5,40.1,57.8,5,4,4,0,0.558,1,0,early_morning,zone_37.76_-122.31,zone_37.73_-122.3,0.9523358910553368,18.67771391923843
trip_011457,656ce21fc96a43ea,17,13.7,10.93,46.4,63.2,2,3,3,0,0.23,0,0,midday,zone_37.66_-122.46,zone_37.64_-122.41,0.9223280769605764,10.955415133313789
trip_011458,656ce21fc96a43ea,18,36.9,28.02,43.6,65.2,3,3,3,34,0.57,0,1,evening_commute,zone_37.84_-122.23,zone_37.77_-122.15,0.9213190448334543,20.622413018323996
trip_014455,65ab548cbe89e322,1,57.6,40.45,42.5,57.4,2,4,4,0,0.084,1,0,early_morning,zone_37.68_-122.47,zone_37.69_-122.47,0.9829115540079308,27.20638073833458
trip_014456,65ab548cbe89e322,2,14.0,11.58,43.1,46.7,0,1,0,0,0.12,1,0,early_morning,zone_37.59_-122.39,zone_37.57_-122.44,0.9170829079120011,10.820697268870461
trip_014457,65ab548cbe89e322,3,62.7,49.32,35.7,40.6,4,3,1,0,0.267,0,1,evening_commute,zone_37.83_-122.37,zone_37.79_-122.43,0.9472992444155247,9.815084567330707
trip_014458,65ab548cbe89e322,4,16.9,14.14,38.6,45.7,1,0,1,0,0.068,0,1,morning_commute,zone_37.77_-122.34,zone_37.68_-122.32,0.9717694983396297,14.570201799054566
trip_014459,65ab548cbe89e322,5,23.5,11.48,42.9,43.7,1,0,1,0,0.096,0,1,evening_commute,zone_37.65_-122.51,zone_37.56_-122.42,0.9597065464321097,7.610089671117111
trip_014460,65ab548cbe89e322,6,36.4,21.66,42.9,45.2,3,2,0,0,0.109,0,0,midday,zone_37.87_-122.59,zone_37.92_-122.56,0.939850505776947,14.86553756403331
trip_014461,65ab548cbe89e322,7,38.8,23.87,39.5,48.5,0,2,3,0,0.032,0,1,morning_commute,zone_37.74_-122.39,zone_37.74_-122.32,0.9763001927898166,15.095271318893316
trip_014462,65ab548cbe89e322,8,35.7,28.38,40.7,58.7,1,0,0,0,0.079,0,0,midday,zone_37.54_-122.3,zone_37.57_-122.2,0.8248275781975306,8.682028703228951
trip_014463,65ab548cbe89e322,9,21.3,14.36,47.7,57.2,0,0,0,13,0.051,0,0,midday,zone_37.73_-122.35,zone_37.74_-122.4,0.8440447286403412,15.481197379093656
trip_014464,65ab548cbe89e322,10,41.7,29.31,48.9,61.6,2,0,2,0,0.048,0,1,morning_commute,zone_37.73_-122.23,zone_37.79_-122.15,0.9686249547182104,32.87931429000985
trip_014465,65ab548cbe89e322,11,16.7,12.72,40.1,57.4,1,1,0,0,0.157,0,1,evening_commute,zone_37.71_-122.47,zone_37.62_-122.45,0.9990698367274012,14.448212953649417
trip_014466,65ab548cbe89e322,12,22.1,17.62,36.0,38.1,0,1,0,0,0.122,0,1,morning_commute,zone_37.63_-122.3,zone_37.66_-122.33,0.9290148681285386,11.587094191374167
trip_014467,65ab548cbe89e322,13,16.8,17.87,38.3,67.1,1,1,0,0,0.077,1,0,night,zone_37.64_-122.21,zone_37.61_-122.16,0.9220606862966767,7.019776215755043
trip_014468,65ab548cbe89e322,14,36.1,26.09,44.9,61.0,4,1,1,0,0.098,0,1,morning_commute,zone_37.71_-122.45,zone_37.61_-122.46,0.9541940391812951,10.537811223211943
trip_014469,65ab548cbe89e322,15,15.5,12.27,36.9,38.6,0,1,0,0,0.114,1,0,early_morning,zone_37.71_-122.36,zone_37.62_-122.3,0.930341176716523,8.833324489050648
trip_014470,65ab548cbe89e322,16,31.1,19.59,36.8,58.8,2,1,3,0,0.077,0,0,midday,zone_37.65_-122.37,zone_37.6_-122.37,0.9023646712472239,16.407556912228685
trip_014471,65ab548cbe89e322,17,12.5,4.12,47.3,64.8,0,2,0,0,0.154,0,0,midday,zone_37.86_-122.22,zone_37.89_-122.29,0.9615828958274584,14.375922579589894
trip_014472,65ab548cbe89e322,18,5.0,3.61,40.1,54.3,0,0,0,0,0.064,0,1,evening_commute,zone_37.72_-122.58,zone_37.73_-122.53,0.9955996869470242,6.449420341432729
trip_014473,65ab548cbe89e322,19,5.0,2.73,50.7,63.8,0,0,0,1,0.072,0,0,midday,zone_37.86_-122.38,zone_37.96_-122.44,0.9685195238968022,18.446257367671954
trip_006648,65bb125c248b61e8,1,39.7,18.39,26.7,32.6,1,2,0,0,0.041,1,0,night,zone_37.6_-122.5,zone_37.53_-122.59,0.9327618484423298,17.134698684727383
trip_006649,65bb125c248b61e8,2,46.9,18.01,30.7,36.3,1,5,2,0,0.169,0,1,morning_commute,zone_37.81_-122.26,zone_37.75_-122.34,0.9957896520134646,13.101109690669592
trip_006650,65bb125c248b61e8,3,9.2,7.26,32.5,40.2,1,1,0,0,0.061,0,1,evening_commute,zone_37.86_-122.49,zone_37.83_-122.58,0.9641415864176267,5.957413609290026
trip_006651,65bb125c248b61e8,4,56.3,12.91,31.9,49.1,2,2,3,0,0.052,0,1,evening_commute,zone_37.66_-122.31,zone_37.57_-122.34,0.8536129099840358,14.344824634756282
trip_006652,65bb125c248b61e8,5,15.3,3.57,26.7,41.0,3,0,1,0,0.105,1,0,night,zone_37.75_-122.28,zone_37.66_-122.21,0.9574613524591515,20.650992429673988
trip_006653,65bb125c248b61e8,6,41.4,21.05,32.6,35.6,2,1,0,0,0.08,0,1,evening_commute,zone_37.61_-122.24,zone_37.55_-122.33,0.7000464019955355,10.679895486873686
trip_006654,65bb125c248b61e8,7,17.4,8.08,34.2,45.2,1,0,1,0,0.032,0,0,midday,zone_37.52_-122.44,zone_37.58_-122.48,0.9731050748452917,17.651730739411743
trip_006655,65bb125c248b61e8,8,36.7,23.5,35.2,36.8,0,2,3,0,0.12,0,1,evening_commute,zone_37.65_-122.53,zone_37.63_-122.55,0.9422064578494858,8.944697913809566
trip_006656,65bb125c248b61e8,9,19.4,9.8,37.0,54.2,1,1,0,0,0.022,0,0,midday,zone_37.88_-122.33,zone_37.79_-122.37,0.8737198883673342,18.0799273546446
trip_006657,65bb125c248b61e8,10,37.2,28.08,35.4,38.8,5,2,3,0,0.108,0,1,morning_commute,zone_37.81_-122.53,zone_37.85_-122.48,0.9770253727873844,20.185121896266462
trip_006658,65bb125c248b61e8,11,57.8,34.18,30.6,48.8,0,1,3,0,0.184,0,1,morning_commute,zone_37.57_-122.21,zone_37.65_-122.16,0.9360861328979596,21.629232350211076
trip_006659,65bb125c248b61e8,12,61.2,49.98,32.0,38.3,2,1,2,0,0.082,0,1,morning_commute,zone_37.59_-122.55,zone_37.65_-122.58,0.6872564299800262,28.148879921071437
trip_006660,65bb125c248b61e8,13,40.5,22.03,33.5,51.1,0,2,1,0,0.022,0,1,morning_commute,zone_37.65_-122.37,zone_37.67_-122.29,0.875577986756665,11.789682510597874
trip_006661,65bb125c248b61e8,14,39.7,33.03,31.7,36.8,1,2,0,0,0.091,0,1,morning_commute,zone_37.72_-122.57,zone_37.66_-122.65,0.8858283572327078,10.166068686154572
trip_006662,65bb125c248b61e8,15,19.0,9.24,29.2,65.1,0,1,1,0,0.066,0,1,morning_commute,zone_37.59_-122.47,zone_37.5_-122.51,0.7414742593393636,11.730472395927958
trip_006663,65bb125c248b61e8,16,21.0,12.37,30.2,44.0,0,1,1,0,0.076,1,0,night,zone_37.53_-122.41,zone_37.49_-122.41,0.9639530287844635,6.4755098066156025
trip_006664,65bb125c248b61e8,17,28.0,3.97,34.5,37.2,0,0,0,0,0.121,0,0,midday,zone_37.59_-122.53,zone_37.54_-122.56,0.9276630085064272,19.69907843657105
trip_002691,65ea81f03abed2cf,1,22.4,12.36,42.3,61.3,1,0,1,0,0.142,0,0,midday,zone_37.79_-122.46,zone_37.76_-122.42,0.9665486061633666,10.487893563616769
trip_002692,65ea81f03abed2cf,2,23.0,14.37,54.6,57.4,0,1,0,0,0.141,0,0,midday,zone_37.5_-122.43,zone_37.53_-122.36,0.9847051363537517,9.757416564992479
trip_002693,65ea81f03abed2cf,3,47.7,40.52,47.0,49.3,3,1,1,0,0.074,0,1,morning_commute,zone_37.61_-122.42,zone_37.52_-122.34,0.9188761972179966,12.724043405423082
trip_002694,65ea81f03abed2cf,4,22.7,10.14,54.3,64.4,0,1,0,0,0.039,0,1,evening_commute,zone_37.89_-122.59,zone_37.92_-122.55,0.9790700066769642,24.029862084776546
trip_002695,65ea81f03abed2cf,5,48.7,46.75,36.2,47.7,0,1,1,0,0.198,0,1,evening_commute,zone_37.63_-122.39,zone_37.68_-122.4,0.9799877184044842,16.47887991165608
trip_002696,65ea81f03abed2cf,6,22.4,24.14,53.5,62.6,2,2,1,0,0.124,0,1,morning_commute,zone_37.7_-122.21,zone_37.64_-122.25,0.9526758750797626,26.7528395868136
trip_009865,65fbf355ad8c8a2b,1,12.5,6.84,24.4,33.7,0,0,1,0,0.013,0,0,midday,zone_37.81_-122.3,zone_37.91_-122.36,0.9862053275724019,7.69392216437159
trip_009866,65fbf355ad8c8a2b,2,35.5,21.85,38.0,43.6,3,2,0,0,0.019,0,1,morning_commute,zone_37.63_-122.53,zone_37.68_-122.48,0.9336129347556429,9.24170225856521
trip_009867,65fbf355ad8c8a2b,3,17.1,8.91,30.6,34.4,0,0,0,0,0.01,0,0,midday,zone_37.56_-122.56,zone_37.57_-122.65,0.7261800842492673,7.4950622789102
trip_009868,65fbf355ad8c8a2b,4,29.9,22.39,29.8,58.5,0,1,1,0,0.014,1,0,night,zone_37.79_-122.46,zone_37.8_-122.36,0.8788818603067958,10.093082653285379
trip_009869,65fbf355ad8c8a2b,5,13.8,9.39,34.5,42.4,0,0,0,0,0.018,0,1,evening_commute,zone_37.72_-122.23,zone_37.77_-122.31,0.8584469556099289,8.782860954663729
trip_009870,65fbf355ad8c8a2b,6,21.4,12.29,33.5,51.2,1,0,0,0,0.032,0,1,morning_commute,zone_37.83_-122.49,zone_37.75_-122.53,0.8165394055377002,7.8352812215612655
trip_009871,65fbf355ad8c8a2b,7,51.9,23.2,35.8,37.3,2,0,1,0,0.053,0,1,evening_commute,zone_37.55_-122.25,zone_37.63_-122.22,0.7862418628562728,8.30608960849283
trip_009872,65fbf355ad8c8a2b,8,22.9,10.65,29.7,30.6,0,0,1,0,0.014,0,1,evening_commute,zone_37.82_-122.23,zone_37.77_-122.14,0.9681942763485339,22.352975918138174
trip_009873,65fbf355ad8c8a2b,9,24.9,11.85,32.5,35.0,0,0,0,0,0.016,0,1,morning_commute,zone_37.89_-122.58,zone_37.88_-122.5,0.9267587989105791,16.528251774377893
trip_009874,65fbf355ad8c8a2b,10,15.7,8.23,27.1,33.5,0,1,0,0,0.008,1,0,early_morning,zone_37.83_-122.37,zone_37.78_-122.41,0.993885388652222,20.281586963710616
trip_009875,65fbf355ad8c8a2b,11,20.8,11.49,30.2,37.3,0,0,0,0,0.01,0,1,evening_commute,zone_37.54_-122.38,zone_37.52_-122.43,0.7276528097447639,24.19340685236493
trip_009876,65fbf355ad8c8a2b,12,5.0,2.42,34.5,42.8,0,1,0,0,0.009,0,1,morning_commute,zone_37.66_-122.36,zone_37.65_-122.32,0.9898136165039201,14.261616558041908
trip_009877,65fbf355ad8c8a2b,13,29.9,22.0,37.3,51.3,1,1,2,0,0.004,0,0,midday,zone_37.83_-122.23,zone_37.92_-122.13,0.9598873337657661,7.579034034382834
trip_009878,65fbf355ad8c8a2b,14,39.4,26.73,38.4,43.9,2,0,1,13,0.011,0,0,midday,zone_37.57_-122.58,zone_37.48_-122.64,0.9421901571134185,17.338807544005213
trip_009879,65fbf355ad8c8a2b,15,24.5,16.38,38.3,54.1,0,1,2,0,0.01,0,0,midday,zone_37.74_-122.32,zone_37.81_-122.28,0.8652103005755777,15.630407322587308
trip_009880,65fbf355ad8c8a2b,16,20.9,7.73,35.6,43.6,0,0,0,0,0.017,0,0,midday,zone_37.66_-122.54,zone_37.6_-122.49,0.979941510049095,17.758691915337067
trip_009881,65fbf355ad8c8a2b,17,32.7,24.73,38.2,41.4,0,0,1,0,0.023,0,1,morning_commute,zone_37.72_-122.32,zone_37.69_-122.34,0.807455458681824,17.721827051258362
trip_009882,65fbf355ad8c8a2b,18,43.2,21.28,28.8,32.8,1,0,0,0,0.032,0,1,evening_commute,zone_37.86_-122.31,zone_37.89_-122.23,0.6477106993832537,14.456652990207093
trip_009883,65fbf355ad8c8a2b,19,26.3,15.25,35.5,62.1,0,0,0,0,0.04,0,1,morning_commute,zone_37.8_-122.2,zone_37.84_-122.15,0.8165808970596783,22.658575420796417
trip_017202,6631f03be7402603,1,46.6,36.87,41.7,50.6,5,7,2,32,0.32,0,1,morning_commute,zone_37.74_-122.55,zone_37.79_-122.52,0.9276498268518258,10.75941562034749
trip_017203,6631f03be7402603,2,10.7,7.33,39.7,45.3,5,2,0,0,0.134,0,1,morning_commute,zone_37.64_-122.51,zone_37.66_-122.59,0.9358318720817121,21.749590593802267
trip_017204,6631f03be7402603,3,37.2,26.41,47.4,66.1,6,2,3,0,0.778,0,0,midday,zone_37.79_-122.27,zone_37.89_-122.35,0.7705902596792836,9.900054570743297
trip_017205,6631f03be7402603,4,18.9,16.04,44.0,60.2,3,1,2,0,0.351,0,1,evening_commute,zone_37.63_-122.29,zone_37.57_-122.3,0.9806543416848849,5.9005188665266175
trip_017206,6631f03be7402603,5,19.2,8.28,46.4,50.8,10,2,2,0,0.851,1,0,night,zone_37.54_-122.52,zone_37.56_-122.57,0.9707389078631851,12.447751289372407
trip_017207,6631f03be7402603,6,28.4,21.59,51.0,54.7,4,4,2,11,0.543,1,0,night,zone_37.65_-122.39,zone_37.72_-122.49,0.9209892228446627,17.44801648278437
trip_017208,6631f03be7402603,7,55.2,36.42,44.7,48.3,11,4,7,70,0.091,0,1,morning_commute,zone_37.52_-122.39,zone_37.58_-122.49,0.9041629796511541,27.05830149992389
trip_017209,6631f03be7402603,8,41.0,30.65,45.7,53.0,5,4,3,19,0.048,1,0,night,zone_37.73_-122.21,zone_37.72_-122.27,0.9987012128454164,29.1534670073605
trip_017210,6631f03be7402603,9,60.6,34.03,47.7,52.7,10,4,6,9,0.187,0,1,evening_commute,zone_37.51_-122.48,zone_37.45_-122.49,0.6757772434564661,21.52793777566215
trip_017211,6631f03be7402603,10,9.5,6.91,52.1,60.0,2,0,1,0,0.139,0,1,evening_commute,zone_37.77_-122.29,zone_37.68_-122.38,0.9997267158647895,13.238184700210134
trip_017212,6631f03be7402603,11,13.8,11.38,41.2,45.6,0,3,3,0,0.51,0,1,evening_commute,zone_37.71_-122.55,zone_37.63_-122.53,0.9825297197108884,31.024045057476037
trip_000876,663d014911fc23dd,1,8.4,4.71,40.4,46.3,0,0,0,0,0.071,0,0,midday,zone_37.73_-122.21,zone_37.74_-122.12,0.906657185924382,19.508980460045166
trip_000877,663d014911fc23dd,2,24.0,23.29,39.0,44.1,2,1,1,0,0.162,0,1,evening_commute,zone_37.68_-122.26,zone_37.74_-122.19,0.9295602301742892,22.20394144297096
trip_000878,663d014911fc23dd,3,17.7,9.78,37.3,48.9,1,1,1,0,0.079,0,1,morning_commute,zone_37.82_-122.42,zone_37.74_-122.41,0.8184247433143541,13.354233486614064
trip_000879,663d014911fc23dd,4,45.4,29.21,38.2,53.3,2,1,1,0,0.11,0,1,morning_commute,zone_37.55_-122.26,zone_37.47_-122.26,0.849781976501215,6.823022440590395
trip_000880,663d014911fc23dd,5,27.3,11.85,43.7,54.4,0,0,2,0,0.107,0,1,evening_commute,zone_37.78_-122.52,zone_37.71_-122.6,0.974991889485614,16.0507945368888
trip_000881,663d014911fc23dd,6,20.4,8.88,34.4,42.8,1,1,1,0,0.045,0,0,midday,zone_37.77_-122.38,zone_37.8_-122.36,0.9865092077997739,17.49450376034645
trip_000882,663d014911fc23dd,7,44.5,25.69,30.6,46.5,3,1,2,0,0.062,0,1,evening_commute,zone_37.83_-122.2,zone_37.85_-122.14,0.9487137002912224,11.900443470371648
trip_000883,663d014911fc23dd,8,49.6,38.71,37.5,37.9,0,2,3,0,0.083,0,1,evening_commute,zone_37.63_-122.43,zone_37.54_-122.33,0.7415655695004397,10.950810905923047
trip_000884,663d014911fc23dd,9,33.8,28.03,39.6,51.8,2,3,0,0,0.042,0,1,evening_commute,zone_37.5_-122.49,zone_37.58_-122.41,0.9303160678353075,25.33770152766443
trip_000885,663d014911fc23dd,10,20.9,9.48,35.1,74.5,1,1,0,0,0.089,0,1,evening_commute,zone_37.59_-122.21,zone_37.63_-122.14,0.9554946900803699,15.357949963033494
trip_000886,663d014911fc23dd,11,7.2,4.51,36.2,40.0,1,0,0,0,0.112,0,1,morning_commute,zone_37.5_-122.21,zone_37.52_-122.17,0.9627888438945379,12.988829586418666
trip_000887,663d014911fc23dd,12,30.8,14.81,40.3,53.5,2,0,0,0,0.106,0,1,evening_commute,zone_37.6_-122.4,zone_37.55_-122.38,0.9328074741603267,14.074927717911583
trip_000888,663d014911fc23dd,13,33.1,22.62,39.1,40.1,4,2,1,17,0.137,0,1,morning_commute,zone_37.65_-122.49,zone_37.71_-122.45,0.8781571756705111,19.548056246871205
trip_000889,663d014911fc23dd,14,35.3,23.09,29.3,51.8,1,1,1,23,0.082,1,0,early_morning,zone_37.77_-122.51,zone_37.72_-122.53,0.8498169069551191,13.390669074826187
trip_000890,663d014911fc23dd,15,24.8,16.54,53.3,69.9,1,0,1,0,0.082,0,0,midday,zone_37.58_-122.58,zone_37.55_-122.53,0.981749367439088,18.26835891247219
trip_000891,663d014911fc23dd,16,29.9,20.15,35.8,42.2,2,0,0,0,0.077,0,0,midday,zone_37.73_-122.25,zone_37.74_-122.17,0.9325253981462093,8.009396996679659
trip_000892,663d014911fc23dd,17,30.0,22.42,33.4,43.8,1,1,1,0,0.023,1,0,early_morning,zone_37.78_-122.26,zone_37.87_-122.24,0.9895979926758736,15.101683139568248
trip_014861,6669a3ac8aa6b5bd,1,36.3,20.32,38.2,41.3,5,7,0,0,0.599,0,0,midday,zone_37.76_-122.5,zone_37.81_-122.59,0.8843286424699418,17.32715479194347
trip_014862,6669a3ac8aa6b5bd,2,23.3,19.8,37.3,43.3,5,2,2,52,0.253,0,1,evening_commute,zone_37.6_-122.58,zone_37.63_-122.59,0.9364239495705171,11.600361780697131
trip_014863,6669a3ac8aa6b5bd,3,39.3,31.54,48.3,54.7,13,8,5,0,0.153,0,0,midday,zone_37.57_-122.22,zone_37.54_-122.31,0.9849352033453445,24.83862705402631
trip_014864,6669a3ac8aa6b5bd,4,37.9,34.8,45.6,46.3,9,4,6,0,0.403,0,1,morning_commute,zone_37.87_-122.58,zone_37.78_-122.54,0.9254388429733493,21.844939235370568
trip_014865,6669a3ac8aa6b5bd,5,38.7,21.89,38.3,40.0,5,6,2,0,0.426,0,1,evening_commute,zone_37.87_-122.44,zone_37.82_-122.41,0.9076472199406562,10.956306598901804
trip_014866,6669a3ac8aa6b5bd,6,18.6,13.15,44.2,59.1,3,3,2,0,0.062,0,1,evening_commute,zone_37.82_-122.53,zone_37.9_-122.58,0.9804278385842715,29.18699691768609
trip_014867,6669a3ac8aa6b5bd,7,16.3,12.24,49.4,51.4,3,0,1,0,0.211,0,1,evening_commute,zone_37.63_-122.35,zone_37.64_-122.3,0.9861719887871371,9.521954664628101
trip_014868,6669a3ac8aa6b5bd,8,6.0,5.72,43.7,45.3,1,1,1,0,0.231,0,1,morning_commute,zone_37.68_-122.27,zone_37.77_-122.32,0.9481637482874266,19.904877421533335
trip_014869,6669a3ac8aa6b5bd,9,35.5,29.51,33.1,36.3,4,5,1,0,1.0,0,1,evening_commute,zone_37.74_-122.3,zone_37.82_-122.37,0.8152240824700541,6.546709966921595
trip_014870,6669a3ac8aa6b5bd,10,16.0,13.64,40.2,49.4,1,4,2,0,0.544,1,0,night,zone_37.56_-122.41,zone_37.64_-122.5,0.8354083779237538,18.21879081148556
trip_014871,6669a3ac8aa6b5bd,11,33.9,28.88,39.9,47.7,5,2,3,0,0.27,0,1,morning_commute,zone_37.64_-122.38,zone_37.7_-122.44,0.9165839057848737,16.191560196162605
trip_014872,6669a3ac8aa6b5bd,12,25.8,16.15,41.3,51.6,5,3,6,0,0.287,0,1,morning_commute,zone_37.81_-122.38,zone_37.81_-122.34,0.8916486795345414,32.870546073312056
trip_014873,6669a3ac8aa6b5bd,13,24.3,18.38,48.4,58.7,8,3,2,39,0.54,0,0,midday,zone_37.65_-122.53,zone_37.69_-122.51,0.9739935214614461,10.741820740716367
trip_014874,6669a3ac8aa6b5bd,14,30.6,32.86,46.2,71.2,6,1,2,33,0.583,0,1,morning_commute,zone_37.65_-122.57,zone_37.57_-122.63,0.9708376667682144,14.664527923641899
trip_014875,6669a3ac8aa6b5bd,15,22.9,12.19,38.8,47.9,5,9,1,0,0.027,0,1,evening_commute,zone_37.9_-122.38,zone_37.88_-122.34,0.7020233218159961,8.56572893291527
trip_014876,6669a3ac8aa6b5bd,16,16.0,15.48,37.9,42.8,0,3,0,0,0.457,1,0,night,zone_37.59_-122.53,zone_37.51_-122.44,0.8528918004580744,6.236242005019724
trip_002204,66799ea3c3dceb83,1,62.3,36.54,32.0,38.3,2,1,1,0,0.016,1,0,night,zone_37.83_-122.47,zone_37.89_-122.43,0.8490017575002441,11.001354390613962
trip_002205,66799ea3c3dceb83,2,23.1,15.04,33.9,38.8,2,2,0,0,0.026,0,1,evening_commute,zone_37.66_-122.35,zone_37.71_-122.3,0.9796751473011738,19.259546644451945
trip_002206,66799ea3c3dceb83,3,25.9,19.04,29.9,39.4,1,0,0,0,0.003,1,0,night,zone_37.85_-122.25,zone_37.89_-122.35,0.9791824240777622,12.412235920896597
trip_002207,66799ea3c3dceb83,4,20.0,4.41,29.3,36.7,0,0,0,0,0.028,0,1,evening_commute,zone_37.64_-122.27,zone_37.63_-122.2,0.8084074266632786,25.518034123437737
trip_002208,66799ea3c3dceb83,5,10.0,3.74,28.1,32.5,0,0,0,0,0.033,0,1,morning_commute,zone_37.63_-122.59,zone_37.66_-122.58,0.9964573411152375,35.73835363641154
trip_002209,66799ea3c3dceb83,6,41.5,24.75,27.7,43.9,0,1,0,0,0.025,0,1,evening_commute,zone_37.69_-122.59,zone_37.69_-122.67,0.8906227146720601,13.802682931832061
trip_002210,66799ea3c3dceb83,7,23.2,7.38,28.4,37.8,0,0,0,0,0.01,1,0,early_morning,zone_37.6_-122.24,zone_37.63_-122.33,0.9594473811629819,6.718343988735235
trip_002211,66799ea3c3dceb83,8,24.8,9.93,24.3,34.0,0,0,0,0,0.007,0,1,evening_commute,zone_37.86_-122.47,zone_37.77_-122.44,0.9791225535271663,17.662072106406406
trip_002212,66799ea3c3dceb83,9,47.1,20.57,24.7,31.1,2,1,0,0,0.006,0,1,evening_commute,zone_37.57_-122.45,zone_37.59_-122.48,0.9508644795745228,13.788484758953638
trip_002213,66799ea3c3dceb83,10,28.5,7.42,39.4,65.0,0,0,0,0,0.004,1,0,night,zone_37.57_-122.53,zone_37.57_-122.49,0.8624151504887935,9.081359198605803
trip_002214,66799ea3c3dceb83,11,12.2,8.5,27.5,42.3,0,1,0,0,0.017,0,1,morning_commute,zone_37.54_-122.26,zone_37.52_-122.33,0.9547271912085973,20.517630508277726
trip_002215,66799ea3c3dceb83,12,17.5,9.67,37.1,46.6,0,0,0,0,0.017,0,1,evening_commute,zone_37.6_-122.56,zone_37.53_-122.58,0.9058330588118545,13.501365824161052
trip_002216,66799ea3c3dceb83,13,19.5,12.79,26.5,28.5,2,2,0,0,0.003,0,1,evening_commute,zone_37.67_-122.31,zone_37.57_-122.22,0.7930383033359449,8.979312841857187
